borrower_id,age,income,home_ownership,employment_length,loan_purpose,loan_amount,debt_to_income,credit_history_length,historical_default,default
29279,47,38400,RENT,3,MEDICAL,22000,0.57,17,Y,1
29280,38,56524,RENT,16,HOMEIMPROVEMENT,22000,0.39,15,N,1
29281,43,72000,RENT,11,EDUCATION,22000,0.31,11,N,1
29282,42,82000,RENT,6,DEBTCONSOLIDATION,22000,0.27,12,N,0
29283,46,91000,RENT,0,HOMEIMPROVEMENT,22000,0.24,16,N,1
29284,39,119000,RENT,3,DEBTCONSOLIDATION,22000,0.18,12,N,0
29285,40,167000,RENT,2,VENTURE,22000,0.13,13,N,0
29286,48,19200,OWN,1,EDUCATION,7000,0.36,12,Y,1
29287,37,40000,RENT,1,VENTURE,21250,0.53,16,N,1
29288,36,42000,RENT,1,EDUCATION,21000,0.5,11,N,1
29289,39,58000,RENT,5,EDUCATION,21000,0.36,16,N,1
29290,36,59000,RENT,2,MEDICAL,21000,0.36,16,Y,1
29291,36,80000,RENT,20,VENTURE,21000,0.26,12,N,0
29292,37,92000,RENT,0,VENTURE,21000,0.23,15,N,0
29293,39,110000,RENT,17,MEDICAL,21000,0.19,16,N,0
29294,39,19404,MORTGAGE,0,MEDICAL,6000,0.31,13,N,1
29295,38,200000,RENT,4,HOMEIMPROVEMENT,21000,0.1,11,N,0
29296,39,48000,RENT,4,MEDICAL,20500,0.43,16,N,1
29297,36,69996,RENT,6,VENTURE,20400,0.29,14,N,0
29298,37,69996,RENT,5,MEDICAL,20400,0.29,11,Y,0
29299,36,38000,RENT,15,VENTURE,20000,0.53,16,Y,1
29300,37,20000,OWN,2,VENTURE,3000,0.15,17,N,0
29301,48,39915,RENT,15,VENTURE,20000,0.5,12,N,1
29302,45,37000,RENT,0,HOMEIMPROVEMENT,20000,0.54,15,N,1
29303,36,45000,RENT,4,MEDICAL,20000,0.44,14,N,1
29304,36,48000,RENT,2,MEDICAL,20000,0.42,14,N,1
29305,37,42000,RENT,0,PERSONAL,20000,0.48,17,Y,1
29306,50,44000,RENT,14,MEDICAL,20000,0.45,11,N,1
29307,38,50000,RENT,8,MEDICAL,20000,0.4,14,N,1
29308,40,50004,RENT,3,DEBTCONSOLIDATION,20000,0.4,17,N,1
29309,37,45000,RENT,2,HOMEIMPROVEMENT,20000,0.44,14,N,1
29310,43,20000,OWN,15,EDUCATION,5000,0.25,15,N,0
29311,40,45996,RENT,4,DEBTCONSOLIDATION,20000,0.43,11,N,1
29312,36,20112,MORTGAGE,0,MEDICAL,3900,0.19,12,N,0
29313,39,62400,RENT,7,PERSONAL,20000,0.32,13,N,1
29314,38,64700,RENT,5,DEBTCONSOLIDATION,20000,0.31,13,N,1
29315,39,65000,RENT,12,VENTURE,20000,0.31,17,N,1
29316,37,65000,RENT,2,PERSONAL,20000,0.31,16,N,1
29317,37,65000,RENT,4,HOMEIMPROVEMENT,20000,0.31,17,N,1
29318,36,65004,RENT,3,EDUCATION,20000,0.31,15,N,1
29319,38,66690,RENT,12,EDUCATION,20000,0.3,14,N,0
29320,38,21000,MORTGAGE,5,HOMEIMPROVEMENT,3000,0.14,17,Y,0
29321,39,72000,RENT,5,MEDICAL,20000,0.28,14,N,0
29322,40,21408,MORTGAGE,0,HOMEIMPROVEMENT,1500,0.07,14,N,0
29323,41,75000,RENT,1,PERSONAL,20000,0.27,11,N,0
29324,39,21600,OWN,0,MEDICAL,6000,0.28,12,N,0
29325,36,76464,RENT,8,MEDICAL,20000,0.26,12,Y,0
29326,50,76500,RENT,1,PERSONAL,20000,0.26,17,N,0
29327,38,21600,OWN,1,EDUCATION,4750,0.22,16,Y,0
29328,36,21600,OWN,0,VENTURE,2100,0.1,12,N,0
29329,41,21600,OWN,1,HOMEIMPROVEMENT,3500,0.16,12,N,0
29330,36,22000,MORTGAGE,0,EDUCATION,8000,0.36,17,N,0
29331,36,84000,RENT,0,EDUCATION,20000,0.24,16,N,1
29332,40,73100,RENT,0,MEDICAL,20000,0.27,11,Y,1
29333,36,103000,RENT,0,DEBTCONSOLIDATION,20000,0.19,17,Y,0
29334,37,92000,RENT,0,DEBTCONSOLIDATION,20000,0.22,15,N,1
29335,38,110000,RENT,5,HOMEIMPROVEMENT,20000,0.18,13,N,0
29336,40,110000,RENT,0,EDUCATION,20000,0.18,16,N,0
29337,41,110496,RENT,3,HOMEIMPROVEMENT,20000,0.18,16,N,0
29338,37,108000,RENT,0,HOMEIMPROVEMENT,20000,0.19,15,N,1
29339,37,120000,RENT,4,VENTURE,20000,0.17,11,Y,0
29340,36,130000,RENT,11,EDUCATION,20000,0.15,14,Y,0
29341,39,23000,OWN,6,MEDICAL,6400,0.28,14,N,0
29342,41,150000,RENT,13,PERSONAL,20000,0.13,15,N,0
29343,39,150000,RENT,0,HOMEIMPROVEMENT,20000,0.13,17,N,0
29344,45,23000,OWN,2,PERSONAL,7000,0.3,15,N,0
29345,40,172800,RENT,9,DEBTCONSOLIDATION,20000,0.12,13,N,0
29346,42,889000,RENT,13,EDUCATION,20000,0.02,17,N,0
29347,40,23004,OWN,2,MEDICAL,7750,0.34,16,N,0
29348,36,23004,OWN,0,VENTURE,12000,0.52,11,N,0
29349,40,14400,RENT,0,MEDICAL,1000,0.07,11,N,0
29350,41,23396,OWN,5,HOMEIMPROVEMENT,10000,0.43,16,N,0
29351,47,18000,RENT,0,HOMEIMPROVEMENT,1000,0.06,16,Y,1
29352,38,48384,RENT,4,MEDICAL,19000,0.39,16,Y,1
29353,38,23868,MORTGAGE,0,HOMEIMPROVEMENT,7750,0.32,14,N,1
29354,36,24000,MORTGAGE,18,VENTURE,6200,0.26,16,N,0
29355,37,103000,RENT,3,DEBTCONSOLIDATION,18550,0.18,12,N,0
29356,38,24000,MORTGAGE,6,DEBTCONSOLIDATION,1500,0.06,16,N,0
29357,42,150000,RENT,19,MEDICAL,18400,0.12,17,N,0
29358,38,40000,RENT,4,EDUCATION,18225,0.46,17,N,1
29359,42,45000,RENT,1,DEBTCONSOLIDATION,18200,0.4,14,N,1
29360,37,58000,RENT,9,MEDICAL,18200,0.31,11,N,1
29361,41,24000,MORTGAGE,5,MEDICAL,1500,0.06,15,N,0
29362,43,36480,RENT,0,PERSONAL,18000,0.49,16,N,1
29363,37,43200,RENT,5,VENTURE,18000,0.42,16,N,1
29364,43,50000,RENT,6,PERSONAL,18000,0.36,16,N,1
29365,45,24000,MORTGAGE,0,VENTURE,4000,0.17,13,N,0
29366,45,48500,RENT,7,MEDICAL,18000,0.37,15,Y,1
29367,40,55000,RENT,14,HOMEIMPROVEMENT,18000,0.33,14,N,1
29368,39,70000,RENT,3,PERSONAL,18000,0.26,14,N,0
29369,39,73500,RENT,1,EDUCATION,18000,0.24,15,Y,0
29370,44,24000,MORTGAGE,0,HOMEIMPROVEMENT,7750,0.32,13,Y,0
29371,36,24000,OWN,5,VENTURE,4000,0.17,15,Y,0
29372,38,77000,RENT,9,VENTURE,18000,0.23,11,N,0
29373,43,62900,RENT,22,MEDICAL,18000,0.29,14,Y,1
29374,38,81000,RENT,7,DEBTCONSOLIDATION,18000,0.22,16,N,0
29375,36,82000,RENT,12,HOMEIMPROVEMENT,18000,0.22,17,N,0
29376,48,82500,RENT,4,HOMEIMPROVEMENT,18000,0.22,16,N,0
29377,47,24000,MORTGAGE,4,HOMEIMPROVEMENT,5100,0.21,16,Y,0
29378,40,85000,RENT,5,HOMEIMPROVEMENT,18000,0.21,13,N,0
29379,43,90000,RENT,9,MEDICAL,18000,0.2,12,N,0
29380,36,125000,RENT,0,HOMEIMPROVEMENT,18000,0.14,11,N,0
29381,36,130000,RENT,0,MEDICAL,18000,0.14,14,N,0
29382,44,24000,OWN,5,EDUCATION,5000,0.21,15,Y,0
29383,39,168000,RENT,2,HOMEIMPROVEMENT,18000,0.11,11,N,1
29384,36,24000,MORTGAGE,2,DEBTCONSOLIDATION,1500,0.06,16,N,0
29385,50,85000,RENT,1,HOMEIMPROVEMENT,17500,0.21,17,N,0
29386,38,51000,RENT,3,HOMEIMPROVEMENT,17000,0.33,11,N,1
29387,49,70000,RENT,4,EDUCATION,17000,0.24,16,N,0
29388,46,72194,RENT,8,PERSONAL,17000,0.24,15,N,0
29389,42,75000,RENT,6,MEDICAL,17000,0.23,15,N,0
29390,40,95000,RENT,0,PERSONAL,17000,0.18,15,N,0
29391,49,86400,RENT,7,PERSONAL,16875,0.2,14,N,0
29392,37,25000,OWN,8,VENTURE,10625,0.42,12,Y,0
29393,36,25000,MORTGAGE,4,MEDICAL,11500,0.46,12,N,0
29394,38,47000,RENT,4,DEBTCONSOLIDATION,16500,0.35,16,N,1
29395,43,25000,MORTGAGE,10,EDUCATION,10000,0.4,17,N,0
29396,36,72000,RENT,5,VENTURE,16500,0.23,11,N,0
29397,48,92000,RENT,6,DEBTCONSOLIDATION,16500,0.18,15,N,0
29398,36,36000,RENT,7,PERSONAL,16000,0.44,17,N,1
29399,44,36000,RENT,0,PERSONAL,16000,0.44,13,N,1
29400,39,43680,RENT,9,MEDICAL,16000,0.37,16,N,1
29401,41,45000,RENT,2,MEDICAL,16000,0.36,14,N,1
29402,36,25000,MORTGAGE,0,HOMEIMPROVEMENT,3000,0.12,12,N,0
29403,36,44000,RENT,4,DEBTCONSOLIDATION,16000,0.36,11,N,1
29404,50,50000,RENT,1,PERSONAL,16000,0.32,17,N,1
29405,36,25200,MORTGAGE,0,EDUCATION,8700,0.35,14,Y,1
29406,37,60000,RENT,21,DEBTCONSOLIDATION,16000,0.27,15,N,0
29407,42,54000,RENT,4,DEBTCONSOLIDATION,16000,0.3,14,Y,1
29408,38,60000,RENT,0,VENTURE,16000,0.27,14,N,0
29409,37,25700,MORTGAGE,5,EDUCATION,1600,0.06,14,N,0
29410,39,65000,RENT,4,HOMEIMPROVEMENT,16000,0.25,16,N,0
29411,39,67000,RENT,6,VENTURE,16000,0.24,16,N,0
29412,39,70000,RENT,8,MEDICAL,16000,0.23,14,N,0
29413,40,70000,RENT,2,DEBTCONSOLIDATION,16000,0.23,12,N,0
29414,48,71004,RENT,5,PERSONAL,16000,0.23,17,N,0
29415,49,69000,RENT,0,HOMEIMPROVEMENT,16000,0.23,12,Y,1
29416,42,22000,RENT,0,DEBTCONSOLIDATION,1000,0.05,13,N,0
29417,38,25000,RENT,1,EDUCATION,1000,0.04,16,N,0
29418,37,26000,OWN,2,MEDICAL,6000,0.23,12,N,0
29419,36,27600,RENT,0,EDUCATION,1000,0.04,12,N,0
29420,41,28800,RENT,2,EDUCATION,1000,0.03,13,N,0
29421,46,35000,RENT,1,VENTURE,1000,0.03,12,N,0
29422,41,26400,MORTGAGE,1,PERSONAL,10300,0.39,14,Y,1
29423,45,38400,RENT,4,DEBTCONSOLIDATION,1000,0.03,12,Y,0
29424,40,39960,RENT,0,EDUCATION,1000,0.03,14,Y,0
29425,37,44000,RENT,14,EDUCATION,1000,0.02,13,N,0
29426,36,42000,RENT,21,HOMEIMPROVEMENT,1000,0.02,14,N,1
29427,38,61000,RENT,0,PERSONAL,1000,0.02,17,N,0
29428,41,26400,MORTGAGE,4,DEBTCONSOLIDATION,6000,0.23,16,N,1
29429,44,26500,MORTGAGE,5,DEBTCONSOLIDATION,6200,0.23,16,N,0
29430,45,26748,OWN,8,MEDICAL,4000,0.15,12,N,0
29431,36,26880,OWN,0,MEDICAL,4500,0.17,11,N,0
29432,36,16800,RENT,2,PERSONAL,1200,0.07,15,N,0
29433,44,17112,RENT,0,DEBTCONSOLIDATION,1200,0.07,14,N,0
29434,39,18300,RENT,0,DEBTCONSOLIDATION,1200,0.07,11,Y,1
29435,36,19200,RENT,0,DEBTCONSOLIDATION,1200,0.06,14,N,0
29436,36,29000,RENT,9,MEDICAL,1200,0.04,15,N,0
29437,36,27000,OWN,4,HOMEIMPROVEMENT,6000,0.22,15,N,0
29438,41,57000,RENT,3,PERSONAL,1200,0.02,12,Y,0
29439,37,85000,RENT,21,VENTURE,1200,0.01,13,N,0
29440,45,27012,MORTGAGE,20,PERSONAL,6000,0.22,13,N,1
29441,40,27040,MORTGAGE,7,EDUCATION,6925,0.26,15,N,0
29442,39,27040,MORTGAGE,0,HOMEIMPROVEMENT,4800,0.18,17,N,0
29443,38,37500,RENT,0,VENTURE,1375,0.04,11,N,0
29444,38,27500,MORTGAGE,5,MEDICAL,4700,0.17,13,N,0
29445,37,26400,RENT,5,EDUCATION,1500,0.06,17,N,0
29446,41,27340,RENT,7,DEBTCONSOLIDATION,1500,0.05,15,Y,0
29447,48,29004,RENT,6,MEDICAL,1500,0.05,15,N,0
29448,42,30132,RENT,4,VENTURE,1500,0.05,14,Y,0
29449,40,30996,RENT,2,MEDICAL,1500,0.05,14,Y,1
29450,50,29000,RENT,1,PERSONAL,1500,0.05,15,N,1
29451,42,35004,RENT,12,MEDICAL,1500,0.04,12,N,0
29452,41,35400,RENT,11,VENTURE,1500,0.04,14,Y,0
29453,43,28000,MORTGAGE,4,HOMEIMPROVEMENT,6250,0.22,13,Y,1
29454,41,32004,RENT,2,HOMEIMPROVEMENT,1500,0.05,17,N,1
29455,48,33500,RENT,1,HOMEIMPROVEMENT,1500,0.04,11,N,1
29456,36,28000,MORTGAGE,1,VENTURE,3075,0.11,12,Y,1
29457,39,39000,RENT,7,DEBTCONSOLIDATION,1500,0.04,16,N,1
29458,40,49788,RENT,1,DEBTCONSOLIDATION,1500,0.03,16,N,0
29459,43,51600,RENT,0,VENTURE,1500,0.03,11,N,0
29460,45,52000,RENT,0,MEDICAL,1500,0.03,13,N,0
29461,44,28000,OWN,0,VENTURE,3500,0.12,12,N,0
29462,48,28000,MORTGAGE,7,HOMEIMPROVEMENT,7500,0.27,16,N,0
29463,41,55000,RENT,3,VENTURE,1500,0.03,15,N,0
29464,41,63000,RENT,1,PERSONAL,1500,0.02,17,N,0
29465,45,74600,RENT,2,MEDICAL,1500,0.02,13,N,0
29466,38,80000,RENT,0,EDUCATION,1500,0.02,16,N,0
29467,36,89004,RENT,2,PERSONAL,1500,0.02,14,N,0
29468,40,90000,RENT,1,EDUCATION,1500,0.02,14,Y,0
29469,37,28500,MORTGAGE,6,EDUCATION,1800,0.06,12,N,0
29470,42,14000,RENT,0,EDUCATION,1700,0.12,13,Y,0
29471,44,27000,RENT,5,EDUCATION,1700,0.06,15,N,0
29472,39,28650,MORTGAGE,1,MEDICAL,8000,0.28,14,N,0
29473,37,44000,RENT,0,PERSONAL,1700,0.04,17,N,1
29474,41,14400,RENT,0,PERSONAL,1800,0.12,17,N,0
29475,40,19200,RENT,2,VENTURE,1800,0.09,13,N,0
29476,37,27000,RENT,0,MEDICAL,1800,0.07,11,N,0
29477,36,45000,RENT,3,DEBTCONSOLIDATION,1800,0.04,15,Y,0
29478,36,28800,OWN,0,HOMEIMPROVEMENT,5375,0.19,13,N,0
29479,39,44000,RENT,11,MEDICAL,1800,0.04,17,N,1
29480,37,28800,MORTGAGE,3,VENTURE,4000,0.14,17,N,0
29481,37,50400,RENT,9,VENTURE,1800,0.04,11,N,0
29482,37,51000,RENT,5,DEBTCONSOLIDATION,1800,0.04,14,N,0
29483,49,28800,MORTGAGE,5,MEDICAL,12000,0.42,16,N,0
29484,36,156326,RENT,10,HOMEIMPROVEMENT,1800,0.01,16,N,0
29485,43,11340,RENT,4,EDUCATION,1950,0.17,11,N,1
29486,42,40000,RENT,6,DEBTCONSOLIDATION,1950,0.05,17,N,0
29487,36,90000,RENT,6,DEBTCONSOLIDATION,1950,0.02,15,N,0
29488,39,12000,RENT,0,VENTURE,2000,0.17,11,N,1
29489,37,29000,MORTGAGE,8,DEBTCONSOLIDATION,7750,0.27,16,N,0
29490,48,15000,RENT,4,DEBTCONSOLIDATION,2000,0.13,14,Y,0
29491,47,18000,RENT,4,EDUCATION,2000,0.11,11,N,0
29492,39,18996,RENT,5,EDUCATION,2000,0.11,12,N,0
29493,45,19200,RENT,0,VENTURE,2000,0.1,12,N,0
29494,48,19632,RENT,19,PERSONAL,2000,0.1,12,Y,0
29495,43,29004,OWN,3,MEDICAL,5000,0.17,11,N,0
29496,42,20400,RENT,4,PERSONAL,2000,0.1,13,Y,0
29497,46,29004,MORTGAGE,4,PERSONAL,10000,0.34,11,N,0
29498,39,24000,RENT,0,MEDICAL,2000,0.08,11,N,0
29499,39,29280,OWN,0,VENTURE,1800,0.06,11,N,0
29500,41,24000,RENT,24,PERSONAL,2000,0.08,17,N,1
29501,36,29500,OWN,4,VENTURE,1250,0.04,15,N,0
29502,44,25209,RENT,6,MEDICAL,2000,0.08,13,Y,0
29503,37,26500,RENT,11,EDUCATION,2000,0.08,16,Y,0
29504,39,28500,RENT,1,VENTURE,2000,0.07,14,N,0
29505,39,29894,OWN,23,HOMEIMPROVEMENT,8000,0.27,17,N,0
29506,48,30000,MORTGAGE,21,HOMEIMPROVEMENT,2100,0.07,14,N,0
29507,44,102000,RENT,9,MEDICAL,15000,0.15,12,N,0
29508,46,102000,RENT,0,PERSONAL,15000,0.15,17,Y,0
29509,44,108000,RENT,2,MEDICAL,15000,0.14,12,N,0
29510,37,30000,OWN,13,EDUCATION,4800,0.16,11,N,0
29511,36,120000,RENT,4,HOMEIMPROVEMENT,15000,0.12,15,Y,0
29512,36,122000,RENT,2,HOMEIMPROVEMENT,15000,0.12,17,N,0
29513,39,30000,MORTGAGE,0,EDUCATION,10375,0.35,13,N,0
29514,38,225000,RENT,16,EDUCATION,15000,0.07,17,N,0
29515,37,528000,RENT,4,VENTURE,15000,0.03,12,N,0
29516,37,63000,RENT,1,DEBTCONSOLIDATION,14900,0.24,13,N,0
29517,37,48000,RENT,0,DEBTCONSOLIDATION,14725,0.31,11,N,1
29518,36,30123,RENT,5,MEDICAL,2000,0.07,12,Y,0
29519,41,32496,RENT,4,EDUCATION,2000,0.06,12,N,1
29520,48,32500,RENT,0,VENTURE,2000,0.06,16,N,1
29521,38,33000,RENT,2,VENTURE,2000,0.06,14,N,1
29522,45,30000,MORTGAGE,5,MEDICAL,1000,0.03,11,Y,0
29523,43,60000,RENT,5,DEBTCONSOLIDATION,2000,0.03,17,N,0
29524,44,65000,RENT,16,MEDICAL,2000,0.03,14,N,0
29525,43,69000,RENT,0,DEBTCONSOLIDATION,2000,0.03,17,N,0
29526,37,30000,MORTGAGE,15,HOMEIMPROVEMENT,8000,0.27,17,N,0
29527,43,85000,RENT,2,PERSONAL,2000,0.02,14,N,0
29528,36,372000,RENT,4,DEBTCONSOLIDATION,2000,0.01,14,Y,1
29529,40,30000,OWN,4,HOMEIMPROVEMENT,5000,0.17,11,Y,0
29530,38,34800,RENT,1,DEBTCONSOLIDATION,2100,0.06,13,N,0
29531,38,9732,RENT,9,EDUCATION,2200,0.23,17,N,1
29532,39,34000,RENT,1,HOMEIMPROVEMENT,14000,0.41,16,N,1
29533,38,30000,RENT,2,DEBTCONSOLIDATION,2200,0.07,11,Y,0
29534,36,54000,RENT,2,HOMEIMPROVEMENT,2225,0.04,14,N,1
29535,36,52500,RENT,0,HOMEIMPROVEMENT,2250,0.04,14,N,0
29536,39,30000,RENT,3,DEBTCONSOLIDATION,2300,0.08,15,Y,0
29537,46,30000,MORTGAGE,13,VENTURE,3050,0.1,14,N,0
29538,38,22000,RENT,2,DEBTCONSOLIDATION,2350,0.11,16,Y,0
29539,37,40080,RENT,7,MEDICAL,2350,0.06,12,N,0
29540,40,15864,RENT,0,MEDICAL,2375,0.15,12,N,0
29541,36,13440,RENT,2,EDUCATION,2400,0.18,11,Y,1
29542,37,14000,RENT,0,DEBTCONSOLIDATION,2400,0.17,11,N,1
29543,49,15000,RENT,6,EDUCATION,2400,0.16,17,N,1
29544,39,30000,MORTGAGE,14,MEDICAL,7200,0.24,11,Y,1
29545,36,21996,RENT,3,PERSONAL,2400,0.11,11,N,0
29546,37,24500,RENT,0,PERSONAL,2400,0.1,11,N,0
29547,39,32280,RENT,22,PERSONAL,2400,0.07,17,N,0
29548,47,30000,OWN,1,EDUCATION,8000,0.27,17,N,0
29549,40,35000,RENT,17,EDUCATION,2400,0.07,16,N,0
29550,36,32000,RENT,2,MEDICAL,2400,0.08,14,N,1
29551,36,38568,RENT,7,PERSONAL,2400,0.06,12,Y,0
29552,37,45000,RENT,2,VENTURE,2400,0.05,16,N,0
29553,36,57110,RENT,5,EDUCATION,2400,0.04,15,N,0
29554,36,60000,RENT,2,PERSONAL,2400,0.04,17,N,0
29555,37,100000,RENT,0,DEBTCONSOLIDATION,2400,0.02,16,N,0
29556,38,30000,MORTGAGE,8,PERSONAL,10000,0.33,17,Y,0
29557,44,30160,MORTGAGE,4,PERSONAL,7500,0.25,16,N,0
29558,37,30480,OWN,1,MEDICAL,1200,0.04,15,N,0
29559,44,100000,RENT,5,EDUCATION,13500,0.14,17,N,0
29560,39,201000,RENT,6,VENTURE,13500,0.07,14,N,0
29561,36,33481,RENT,9,MEDICAL,13475,0.4,15,Y,1
29562,39,62692,RENT,9,VENTURE,13200,0.21,11,N,0
29563,42,31000,MORTGAGE,5,VENTURE,7200,0.23,17,N,0
29564,40,63000,RENT,2,HOMEIMPROVEMENT,13050,0.21,15,N,0
29565,42,36000,RENT,8,MEDICAL,13000,0.36,16,Y,1
29566,42,38400,RENT,4,MEDICAL,13000,0.34,11,N,1
29567,38,31200,MORTGAGE,6,VENTURE,5850,0.19,11,Y,0
29568,37,31200,MORTGAGE,5,EDUCATION,3000,0.1,16,N,0
29569,45,22178,RENT,3,VENTURE,2500,0.11,11,N,0
29570,42,26568,RENT,6,PERSONAL,2500,0.09,14,N,0
29571,36,31000,RENT,2,EDUCATION,2500,0.08,13,N,0
29572,42,32004,RENT,1,DEBTCONSOLIDATION,2500,0.08,17,N,1
29573,36,36000,RENT,3,EDUCATION,2500,0.07,15,N,0
29574,36,32000,MORTGAGE,7,EDUCATION,5300,0.17,13,N,0
29575,41,32000,MORTGAGE,2,PERSONAL,6000,0.19,12,N,0
29576,47,48000,RENT,14,MEDICAL,2500,0.05,17,Y,0
29577,37,48000,RENT,0,PERSONAL,2500,0.05,12,N,0
29578,36,32000,MORTGAGE,6,DEBTCONSOLIDATION,12000,0.38,11,N,0
29579,36,32000,MORTGAGE,9,EDUCATION,5000,0.16,13,N,0
29580,39,59000,RENT,0,PERSONAL,2500,0.04,13,N,1
29581,36,60072,RENT,14,HOMEIMPROVEMENT,2500,0.04,16,N,1
29582,39,68000,RENT,0,HOMEIMPROVEMENT,2500,0.04,12,N,0
29583,47,72000,RENT,5,VENTURE,2500,0.03,11,N,0
29584,38,80000,RENT,9,PERSONAL,2500,0.03,13,N,0
29585,44,117300,RENT,3,MEDICAL,2500,0.02,11,N,1
29586,40,24000,RENT,2,MEDICAL,2800,0.12,14,N,0
29587,41,19200,RENT,2,MEDICAL,2950,0.15,12,Y,1
29588,36,10800,RENT,0,VENTURE,3000,0.28,11,N,1
29589,48,32304,MORTGAGE,22,MEDICAL,15000,0.46,17,N,0
29590,37,14400,RENT,4,VENTURE,3000,0.21,17,N,1
29591,37,32400,OWN,0,HOMEIMPROVEMENT,8000,0.25,11,N,0
29592,37,17520,RENT,1,VENTURE,3000,0.17,16,N,1
29593,36,32400,MORTGAGE,20,PERSONAL,6600,0.2,11,Y,0
29594,38,18000,RENT,4,EDUCATION,3000,0.17,14,Y,1
29595,36,32642,MORTGAGE,18,DEBTCONSOLIDATION,8500,0.26,12,N,0
29596,41,21000,RENT,0,MEDICAL,3000,0.14,15,N,0
29597,40,21600,RENT,2,HOMEIMPROVEMENT,3000,0.14,13,Y,1
29598,37,21600,RENT,7,MEDICAL,3000,0.14,16,N,0
29599,47,30000,RENT,6,PERSONAL,3000,0.1,16,Y,0
29600,36,30000,RENT,14,MEDICAL,3000,0.1,11,N,0
29601,37,30000,RENT,6,MEDICAL,3000,0.1,13,N,0
29602,36,31200,RENT,9,PERSONAL,3000,0.1,12,N,0
29603,42,32000,RENT,7,MEDICAL,3000,0.09,12,N,0
29604,47,30000,RENT,2,HOMEIMPROVEMENT,3000,0.1,11,N,1
29605,38,30132,RENT,0,EDUCATION,3000,0.1,14,N,1
29606,41,37000,RENT,2,MEDICAL,3000,0.08,16,N,0
29607,40,33000,MORTGAGE,2,MEDICAL,1000,0.03,16,N,0
29608,39,38500,RENT,0,MEDICAL,3000,0.08,16,N,0
29609,37,40000,RENT,1,VENTURE,3000,0.08,15,N,0
29610,41,33240,OWN,0,MEDICAL,1000,0.03,17,N,0
29611,42,38000,RENT,3,MEDICAL,3000,0.08,15,N,1
29612,43,46000,RENT,5,VENTURE,3000,0.07,17,N,0
29613,38,47000,RENT,2,VENTURE,3000,0.06,11,N,0
29614,36,33600,OWN,0,VENTURE,15000,0.45,16,N,0
29615,36,33600,OWN,0,PERSONAL,3000,0.09,14,N,0
29616,39,47004,RENT,12,MEDICAL,3000,0.06,13,N,0
29617,47,33600,MORTGAGE,12,PERSONAL,10000,0.3,12,N,0
29618,37,48000,RENT,8,EDUCATION,3000,0.06,14,N,0
29619,38,49000,RENT,4,DEBTCONSOLIDATION,3000,0.06,13,N,0
29620,36,50000,RENT,3,VENTURE,3000,0.06,11,N,0
29621,37,50000,RENT,1,VENTURE,3000,0.06,14,N,0
29622,42,33600,MORTGAGE,11,VENTURE,5000,0.15,11,N,0
29623,36,48686,RENT,21,VENTURE,12000,0.25,11,N,0
29624,47,33888,MORTGAGE,5,PERSONAL,7000,0.21,13,N,0
29625,39,50000,RENT,8,PERSONAL,12000,0.24,15,N,0
29626,36,34000,MORTGAGE,2,VENTURE,5000,0.15,11,N,0
29627,45,50400,RENT,2,HOMEIMPROVEMENT,12000,0.24,13,Y,0
29628,40,51500,RENT,1,VENTURE,12000,0.23,15,N,0
29629,47,52000,RENT,5,EDUCATION,12000,0.23,14,N,0
29630,40,53000,RENT,2,HOMEIMPROVEMENT,12000,0.23,11,N,0
29631,38,34000,OWN,0,HOMEIMPROVEMENT,11000,0.32,17,Y,0
29632,40,54000,RENT,7,PERSONAL,12000,0.22,14,N,0
29633,45,55000,RENT,17,VENTURE,12000,0.22,12,N,0
29634,43,34000,MORTGAGE,4,HOMEIMPROVEMENT,9800,0.29,17,N,0
29635,39,49000,RENT,2,DEBTCONSOLIDATION,12000,0.24,14,N,1
29636,41,55000,RENT,9,DEBTCONSOLIDATION,12000,0.22,15,N,0
29637,39,34000,MORTGAGE,1,VENTURE,5200,0.15,16,N,0
29638,37,55200,RENT,9,MEDICAL,12000,0.22,15,N,0
29639,46,56500,RENT,4,HOMEIMPROVEMENT,12000,0.21,14,N,0
29640,40,34560,MORTGAGE,3,MEDICAL,10000,0.29,12,N,0
29641,40,53000,RENT,2,MEDICAL,3000,0.06,15,N,0
29642,43,54000,RENT,0,DEBTCONSOLIDATION,3000,0.06,14,N,0
29643,37,49000,RENT,2,DEBTCONSOLIDATION,3000,0.06,14,Y,1
29644,38,34800,MORTGAGE,2,PERSONAL,6250,0.18,16,N,0
29645,37,55000,RENT,4,PERSONAL,3000,0.05,14,N,0
29646,39,55000,RENT,0,MEDICAL,3000,0.05,15,N,0
29647,40,57000,RENT,1,EDUCATION,3000,0.05,14,N,0
29648,42,58752,RENT,8,MEDICAL,3000,0.05,16,N,0
29649,40,54000,RENT,5,EDUCATION,3000,0.06,15,N,1
29650,36,35000,MORTGAGE,5,DEBTCONSOLIDATION,12000,0.34,17,N,0
29651,37,60000,RENT,0,DEBTCONSOLIDATION,3000,0.05,11,Y,0
29652,40,35000,MORTGAGE,6,VENTURE,5600,0.16,13,N,0
29653,36,62000,RENT,13,EDUCATION,3000,0.05,12,N,0
29654,40,64200,RENT,2,EDUCATION,3000,0.05,13,N,0
29655,37,64680,RENT,10,DEBTCONSOLIDATION,3000,0.05,14,N,0
29656,50,65000,RENT,0,VENTURE,3000,0.05,14,N,0
